Nome,Streaming,Url
Moyashimon,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR751MQ4Y/moyashimon
Moyashimon Returns,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR751MQ4Y/moyashimon
Mr Love: Queen's Choice,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYZJNKZVR/mr-love-queens-choice
Mr. Osomatsu,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4Q3DP6/mr-osomatsu
Mr. Osomatsu JRA Special 2016,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4Q3DP6/mr-osomatsu
Mr. Osomatsu 2nd season,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4Q3DP6/mr-osomatsu
Mr. Osomatsu the Movie: Prologue Theater,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4Q3DP6/mr-osomatsu
Mr. Osomatsu THE MOVIE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4Q3DP6/mr-osomatsu
Mr. Tonegawa: Middle Management Blues,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRZJXWD36/mr-tonegawa-middle-management-blues
Ms. Koizumi Loves Ramen Noodles,crunchyroll,https://www.crunchyroll.com/pt-br/series/G675XDGNR/ms-koizumi-loves-ramen-noodles
Ms. vampire who lives in my neighborhood.,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQW9J0ZY/ms-vampire-who-lives-in-my-neighborhood
Muhyo & Roji's Bureau of Supernatural Investigation,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR3KV03WR/muhyo--rojis-bureau-of-supernatural-investigation
Muhyo & Roji’s Bureau of Supernatural Investigation Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR3KV03WR/muhyo--rojis-bureau-of-supernatural-investigation
Murder Princess,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63KKJVW6/murder-princess
Muromi-san,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6X0MVGKY/muromi-san
Musasi-no,crunchyroll,https://www.crunchyroll.com/pt-br/series/GKEH2GQ4V/musasi-no
MUSHI-SHI The Next Passage,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRX0MGN76/mushi-shi
MUSHI-SHI The Next Passage 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRX0MGN76/mushi-shi
MUSHI-SHI OVA,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRX0MGN76/mushi-shi
MUSHI-SHI The Next Passage Special - Path of Thorns,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRX0MGN76/mushi-shi
Mushibugyo,crunchyroll,https://www.crunchyroll.com/pt-br/series/G65VJVG56/mushibugyo
Mushoku Tensei: Jobless Reincarnation,crunchyroll,https://www.crunchyroll.com/pt-br/series/G24H1N3MP/mushoku-tensei-jobless-reincarnation
Mushoku Tensei: Jobless Reincarnation Cour 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G24H1N3MP/mushoku-tensei-jobless-reincarnation
Mushoku Tensei: Jobless Reincarnation Cour 2 - Eris the Goblin Slayer,crunchyroll,https://www.crunchyroll.com/pt-br/series/G24H1N3MP/mushoku-tensei-jobless-reincarnation
Music Girls,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYW4E1WN6/music-girls
MUTEKING THE Dancing HERO,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8Q8P/muteking-the-dancing-hero
Muv-Luv Alternative,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8PP9/muv-luv-alternative
Muv-Luv Alternative Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8PP9/muv-luv-alternative
My Bride is a Mermaid,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYE5M298R/my-bride-is-a-mermaid
My Dress-Up Darling,crunchyroll,https://www.crunchyroll.com/pt-br/series/GQWH0M9N8/my-dress-up-darling
My First Girlfriend is a Gal,crunchyroll,https://www.crunchyroll.com/pt-br/series/G675N15MR/my-first-girlfriend-is-a-gal
My Hero Academia,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQ5DWZ6/my-hero-academia
My Hero Academia Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQ5DWZ6/my-hero-academia
My Hero Academia Season 3,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQ5DWZ6/my-hero-academia
My Hero Academia Season 4,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQ5DWZ6/my-hero-academia
My Hero Academia: Make It! Do-or-Die Survival Training,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQ5DWZ6/my-hero-academia
My Hero Academia Season 5,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQ5DWZ6/my-hero-academia
My Hero Academia Season 5 OVA,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQ5DWZ6/my-hero-academia
My Hero Academia Season 6,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6NQ5DWZ6/my-hero-academia
My Home Hero,crunchyroll,https://www.crunchyroll.com/pt-br/series/GG5H5X389/my-home-hero
My Little Monster,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6MG8P1W6/my-little-monster
My Love Story!!,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6MGPGZ86/my-love--story
My Mental Choices Are Completely Interfering With My School Romantic Comedy,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYNQJ2GJY/my-mental-choices-are-completely-interfering-with-my-school-romantic-comedy
My Next Life as a Villainess: All Routes Lead to Doom!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY5PW4JEY/my-next-life-as-a-villainess-all-routes-lead-to-doom
My Next Life as a Villainess: All Routes Lead to Doom! X,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY5PW4JEY/my-next-life-as-a-villainess-all-routes-lead-to-doom
My Next Life as a Villainess: All Routes Lead to Doom! X - I Met My Destined One...,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY5PW4JEY/my-next-life-as-a-villainess-all-routes-lead-to-doom
My Roommate is a Cat,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6EX7J43R/my-roommate-is-a-cat
My Senpai is Annoying,crunchyroll,https://www.crunchyroll.com/pt-br/series/GP5HJ815K/my-senpai-is-annoying
"My Sister, My Writer",crunchyroll,https://www.crunchyroll.com/pt-br/series/G6245PG7Y/my-sister-my-writer
"My Sister, My Writer (OVA)",crunchyroll,https://www.crunchyroll.com/pt-br/series/G6245PG7Y/my-sister-my-writer
My Stepmom's Daughter is My Ex,crunchyroll,https://www.crunchyroll.com/pt-br/series/G0XHWM44M/my-stepmoms-daughter-is-my-ex
My Sweet Tyrant,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64PVJJ1R/my-sweet-tyrant
My Teen Romantic Comedy SNAFU,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYNQJ8GXY/my-teen-romantic-comedy-snafu
My Teen Romantic Comedy SNAFU TOO!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYNQJ8GXY/my-teen-romantic-comedy-snafu
My Teen Romantic Comedy SNAFU Climax!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYNQJ8GXY/my-teen-romantic-comedy-snafu
My Wife is the Student Council President,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYP8XN95Y/my-wife-is-the-student-council-president
Myriad Colors Phantom World,crunchyroll,https://www.crunchyroll.com/pt-br/series/G609G0PP6/myriad-colors-phantom-world
Myself; Yourself,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYP817ZDY/myself-yourself
Mysteria Friends,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYME20ZZ6/mysteria-friends
Mysterious Girlfriend X,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRX0M3356/mysterious-girlfriend-x
Namuamidabutsu! -UTENA-,crunchyroll,https://www.crunchyroll.com/pt-br/series/G679JN2KY/namuamidabutsu--utena-
Nanana's Buried Treasure,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY3V7KGVR/nananas-buried-treasure
NANBAKA,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K5PP7EY/nanbaka
NANBAKA - Part Two,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K5PP7EY/nanbaka
Nanbaka: Idiots with Student Numbers!,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K5PP7EY/nanbaka
Naruto: Shippuden,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4MW246/naruto-shippuden
NARUTO Spin-Off: Rock Lee & His Ninja Pals,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR9PV4ED6/naruto-spin-off-rock-lee--his-ninja-pals
Natsume's Book of Friends,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYGGPPW7Y/natsume-yujin-cho
Natsume's Book of Friends 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYGGPPW7Y/natsume-yujin-cho
Natsume's Book of Friends 3,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYGGPPW7Y/natsume-yujin-cho
Natsume's Book of Friends 4,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRE5XQJV6/natsume-yujin-cho-4
Natsume's Book of Friends 5,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR09QXWGR/natsume-yujin-cho-5
Natsume Yujin-cho 5 Specials,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR09QXWGR/natsume-yujin-cho-5
Natsume's Book of Friends 6,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6P8GKKJ6/natsume-yujin-cho-6
Natsume Yujin-cho 6 Specials,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6P8GKKJ6/natsume-yujin-cho-6
Nazotokine,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6490VQPY/nazotokine
Nekomonogatari Black,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY49M09ZR/nekomonogatari-black
Nekopara,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8J8Z/nekopara
Neo Angelique Abyss,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6X0490PY/neo-angelique-abyss
Neo Angelique Abyss: Second Age,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6X0490PY/neo-angelique-abyss
Netsuzou Trap -NTR-,crunchyroll,https://www.crunchyroll.com/pt-br/series/G609E9EW6/netsuzou-trap--ntr-
NEW GAME!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRWE2PQQR/new-game
NEW GAME!!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRWE2PQQR/new-game
Nichijou - My Ordinary Life,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR24PVM76/nichijou---my-ordinary-life
NieR:Automata Ver1.1a,crunchyroll,https://www.crunchyroll.com/pt-br/series/GNVHKNPW1/nierautomata-ver11a
NIGHT HEAD 2041,crunchyroll,https://www.crunchyroll.com/pt-br/series/GEXH3WPXK/night-head-2041
NIJIYON ANIMATION,crunchyroll,https://www.crunchyroll.com/pt-br/series/GW4HM75PP/nijiyon-animation
Ningen Fushin: Adventurers Who Don’t Believe in Humanity Will Save the World,crunchyroll,https://www.crunchyroll.com/pt-br/series/G24H1N8ZN/ningen-fushin-adventurers-who-dont-believe-in-humanity-will-save-the-world
Ninja Collection,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR0XNW22Y/ninja-collection
Ninja Girl & Samurai Master,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR09Q10GR/ninja-girl--samurai-master
Ninja Girl & Samurai Master: Episode 0,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR09Q10GR/ninja-girl--samurai-master
Nobunaga no Shinobi: Ise Kanegasaki-hen,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR09Q10GR/ninja-girl--samurai-master
Ninja Girl & Samurai Master 3rd,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR09Q10GR/ninja-girl--samurai-master
Nisekoi,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR19NK216/nisekoi
Nisekoi:,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR19NK216/nisekoi
No Guns Life,crunchyroll,https://www.crunchyroll.com/pt-br/series/G8DHV72EJ/no-guns-life
No Guns Life Season 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/G8DHV72EJ/no-guns-life
Noblesse,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64G2VDPR/noblesse
Noblesse: Awakening,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYGG9Z2WY/noblesse-awakening
Nobunaga Concerto,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYWEZE70Y/nobunaga-concerto
Nobunaga teacher's young bride,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRVD1PE0R/nobunaga-teachers-young-bride
Nobunagun,crunchyroll,https://www.crunchyroll.com/pt-br/series/G68V12076/nobunagun
Noein: To Your Other Self,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY49XQ3PR/noein-to-your-other-self
Noir,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR19PXG06/noir
Non Non Biyori,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63VW2VWY/non-non-biyori
Non Non Biyori Nonstop,crunchyroll,https://www.crunchyroll.com/pt-br/series/G63VW2VWY/non-non-biyori
Noragami,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEV3WM6/noragami
Noragami Aragoto,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6WEV3WM6/noragami
Null & Peta,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6G5MEE16/null--peta
number24,crunchyroll,https://www.crunchyroll.com/pt-br/series/G3KHEVQ0G/number24
Nyanbo!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRQ4QE79Y/nyanbo
Nyanko Days,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6P83KDJ6/nyanko-days
Nyanpire - The Vampire Cat,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR5PH0059/nyanpire---the-vampire-cat
Nyarko-san: Another Crawling Chaos,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VNM3EDR/nyarko-san-another-crawling-chaos
Haiyoru! Nyaruani: Remember My Mr. Lovecraft,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VNM3EDR/nyarko-san-another-crawling-chaos
Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VNM3EDR/nyarko-san-another-crawling-chaos
Haiyoru! Nyaruani,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VNM3EDR/nyarko-san-another-crawling-chaos
Nyaruko: Crawling with Love!,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VNM3EDR/nyarko-san-another-crawling-chaos
Nyaruko-san: Another Crawling Chaos W,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6VNM3EDR/nyarko-san-another-crawling-chaos
Occultic;Nine,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY75279J6/occulticnine
Oda Cinnamon Nobunaga,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJ0XX20Y/oda-cinnamon-nobunaga
ODDTAXI,crunchyroll,https://www.crunchyroll.com/pt-br/series/G4PH0WPV2/oddtaxi
ODDTAXI In The Woods,crunchyroll,https://www.crunchyroll.com/pt-br/series/G4PH0WPV2/oddtaxi
Oh! Edo Rocket,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYP8J739Y/oh-edo-rocket
"Oh, Suddenly Egyptian God",crunchyroll,https://www.crunchyroll.com/pt-br/series/G8DHV7KNW/oh-suddenly-egyptian-god
"Oh, Suddenly Egyptian God Season 2",crunchyroll,https://www.crunchyroll.com/pt-br/series/G8DHV7KNW/oh-suddenly-egyptian-god
Ojisan and Marshmallow,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR2PEVP2R/ojisan-and-marshmallow
Ojisan to Marshmallow: Hige-san and Marshmallow,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR2PEVP2R/ojisan-and-marshmallow
Okami-san and Her Seven Companions,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR19EKQV6/okami-san-and-her-seven-companions
Omamori Himari,crunchyroll,https://www.crunchyroll.com/pt-br/series/G609Z3VE6/omamori-himari
Onara Gorou,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8VN1Z9Y/onara-goro
ONE PIECE,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMG8ZQZR/one-piece
One Piece 3D2Y: Overcome Ace’s Death! Luffy’s Vow to his Friends,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMG8ZQZR/one-piece
One Piece - Episode of Sabo: Bond of Three Brothers - A Miraculous Reunion and an Inherited Will,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMG8ZQZR/one-piece
One Piece: Adventure of Nebulandia,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMG8ZQZR/one-piece
One Piece: Heart of Gold,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMG8ZQZR/one-piece
One Piece: Episode of East Blue,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMG8ZQZR/one-piece
One Piece: Episode of Skypiea,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMG8ZQZR/one-piece
My Big Sister Arrived,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRDQVM3KY/onee-chan-ga-kita
OneRoom,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K5JGZ1Y/oneroom
One Room SECOND SEASON,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K5JGZ1Y/oneroom
One Room 3rd,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6K5JGZ1Y/oneroom
ONIHEI,crunchyroll,https://www.crunchyroll.com/pt-br/series/G0XHWMV75/onihei
"Onihei: Sono Otoko, Heizou Hasegawa",crunchyroll,https://www.crunchyroll.com/pt-br/series/G0XHWMV75/onihei
ONIMAI: I'm Now Your Sister!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GZJH3D0P5/onimai-im-now-your-sister
Ooya-san wa Shishunki!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY5VXNN7Y/ooya-san-wa-shishunki
Opus.COLORs,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8Q91/opuscolors
Orange,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRVNXW75Y/orange
Oreca Battle,crunchyroll,https://www.crunchyroll.com/pt-br/series/G6Q4KKGER/oreca-battle
Oreimo 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4WX036/oreimo
Orenchi no Furo Jijo,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRMGDX75R/orenchi-no-furo-jijo
ORESUKI: Are you the only one who loves me?,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8DP4JDY/oresuki-are-you-the-only-one-who-loves-me
ORESUKI: Are you the only one who loves me?: Our Playball / Our End Run / Our Game,crunchyroll,https://www.crunchyroll.com/pt-br/series/GY8DP4JDY/oresuki-are-you-the-only-one-who-loves-me
Super Dimension Century Orguss,crunchyroll,https://www.crunchyroll.com/pt-br/series/GXJHM3G47/orguss
ORIENT,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8PMM/orient
ORIENT Part 2,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8PMM/orient
Origin: Spirits of the Past,crunchyroll,https://www.crunchyroll.com/pt-br/watch/GWMF804M2/origin-spirits-of-the-past
Saint Seiya: Knights of the Zodiac,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJQVJNXY/saint-seiya
Saint Seiya Soul of Gold,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYZXDJ4X6/saint-seiya---soul-of-gold
Saint Seiya Omega,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYQ4W12G6/saint-seiya-omega
Saint Seiya: The Hades Chapter - Sanctuary,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64911J1Y/saint-seiya-hades
Saint Seiya: The Hades Chapter - Inferno,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64911J1Y/saint-seiya-hades
Saint Seiya: The Hades Chapter - Elysion,crunchyroll,https://www.crunchyroll.com/pt-br/series/G64911J1Y/saint-seiya-hades
Saint Seiya Saintia Sho,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRQW00KZR/saint-seiya-saintia-sho
Osamake: Romcom Where The Childhood Friend Won't Lose,crunchyroll,https://www.crunchyroll.com/pt-br/series/G24H1N21Q/osamake-romcom-where-the-childhood-friend-wont-lose
Otherside Picnic,crunchyroll,https://www.crunchyroll.com/pt-br/series/GEXH3WGGV/otherside-picnic
Zakuro,crunchyroll,https://www.crunchyroll.com/pt-br/series/GYDQK7WZ6/otome-yokai-zakuro
Our Last Crusade or the Rise of a New World,crunchyroll,https://www.crunchyroll.com/pt-br/series/GVDHX8ZD0/our-last-crusade-or-the-rise-of-a-new-world
Our love has always been 10 centimeters apart.,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRJQM5M0Y/our-love-has-always-been-10-centimeters-apart
Overlord,crunchyroll,https://www.crunchyroll.com/pt-br/series/G69PZ5PDY/overlord
Overlord II,crunchyroll,https://www.crunchyroll.com/pt-br/series/G69PZ5PDY/overlord
Overlord III,crunchyroll,https://www.crunchyroll.com/pt-br/series/G69PZ5PDY/overlord
Overlord IV,crunchyroll,https://www.crunchyroll.com/pt-br/series/G69PZ5PDY/overlord
Overlord: The Undead King,crunchyroll,https://www.crunchyroll.com/pt-br/series/G69PZ5PDY/overlord
Overlord: The Dark Hero,crunchyroll,https://www.crunchyroll.com/pt-br/series/G69PZ5PDY/overlord
Owarimonogatari,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR09G787R/owarimonogatari
Owarimonogatari Second Season,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR09G787R/owarimonogatari
Ozmafia!!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GRK5PDW96/ozmafia
Pan de Peace!,crunchyroll,https://www.crunchyroll.com/pt-br/series/GR49M5536/pan-de-peace
Parallel World Pharmacy,crunchyroll,https://www.crunchyroll.com/pt-br/series/G24H1NJJD/parallel-world-pharmacy
Paranoia Agent,crunchyroll,https://www.crunchyroll.com/pt-br/series/G5PHNMW8E/paranoia-agent
